game_id,game_date,season,away,home,away_score,home_score,status,stadium
20240711-Chunichi_Dragons-Yokohama_DeNA_BayStars,2024-07-11 17:45:00,2024,Chunichi Dragons,Yokohama DeNA BayStars,2.0,3.0,Final,横 浜
20240712-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2024-07-12 18:00:00,2024,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,5.0,4.0,Final,エスコンＦ
20240712-Hanshin_Tigers-Chunichi_Dragons,2024-07-12 18:00:00,2024,Hanshin Tigers,Chunichi Dragons,0.0,3.0,Final,バンテリンドーム
20240712-Orix_Buffaloes-Chiba_Lotte_Marines,2024-07-12 18:00:00,2024,Orix Buffaloes,Chiba Lotte Marines,0.0,1.0,Final,ZOZOマリン
20240712-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2024-07-12 18:00:00,2024,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,2.0,3.0,Final,楽天モバイル
20240712-Tokyo_Yakult_Swallows-Hiroshima_Toyo_Carp,2024-07-12 18:00:00,2024,Tokyo Yakult Swallows,Hiroshima Toyo Carp,3.0,4.0,Final,マツダスタジアム
20240712-Yokohama_DeNA_BayStars-Yomiuri_Giants,2024-07-12 18:00:00,2024,Yokohama DeNA BayStars,Yomiuri Giants,2.0,3.0,Final,東京ドーム
20240713-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2024-07-13 14:00:00,2024,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,2.0,3.0,Final,エスコンＦ
20240713-Hanshin_Tigers-Chunichi_Dragons,2024-07-13 14:00:00,2024,Hanshin Tigers,Chunichi Dragons,8.0,10.0,Final,バンテリンドーム
20240713-Tokyo_Yakult_Swallows-Hiroshima_Toyo_Carp,2024-07-13 14:00:00,2024,Tokyo Yakult Swallows,Hiroshima Toyo Carp,0.0,1.0,Final,マツダスタジアム
20240713-Yokohama_DeNA_BayStars-Yomiuri_Giants,2024-07-13 14:00:00,2024,Yokohama DeNA BayStars,Yomiuri Giants,1.0,6.0,Final,東京ドーム
20240713-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2024-07-13 16:00:00,2024,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,0.0,5.0,Final,楽天モバイル
20240713-Orix_Buffaloes-Chiba_Lotte_Marines,2024-07-13 18:00:00,2024,Orix Buffaloes,Chiba Lotte Marines,0.0,6.0,Final,ZOZOマリン
20240714-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2024-07-14 13:00:00,2024,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,1.0,3.0,Final,エスコンＦ
20240714-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2024-07-14 13:00:00,2024,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,2.0,4.0,Final,楽天モバイル
20240714-Hanshin_Tigers-Chunichi_Dragons,2024-07-14 13:30:00,2024,Hanshin Tigers,Chunichi Dragons,6.0,2.0,Final,バンテリンドーム
20240714-Tokyo_Yakult_Swallows-Hiroshima_Toyo_Carp,2024-07-14 13:30:00,2024,Tokyo Yakult Swallows,Hiroshima Toyo Carp,,,Postponed,マツダスタジアム
20240714-Yokohama_DeNA_BayStars-Yomiuri_Giants,2024-07-14 14:00:00,2024,Yokohama DeNA BayStars,Yomiuri Giants,6.0,0.0,Final,東京ドーム
20240714-Orix_Buffaloes-Chiba_Lotte_Marines,2024-07-14 17:00:00,2024,Orix Buffaloes,Chiba Lotte Marines,5.0,1.0,Final,ZOZOマリン
20240715-Hanshin_Tigers-Yomiuri_Giants,2024-07-15 14:00:00,2024,Hanshin Tigers,Yomiuri Giants,2.0,0.0,Final,東京ドーム
20240715-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2024-07-15 17:45:00,2024,Hiroshima Toyo Carp,Yokohama DeNA BayStars,1.0,6.0,Final,横 浜
20240715-Chiba_Lotte_Marines-Fukuoka_SoftBank_Hawks,2024-07-15 18:00:00,2024,Chiba Lotte Marines,Fukuoka SoftBank Hawks,8.0,5.0,Final,みずほPayPay
20240715-Chunichi_Dragons-Tokyo_Yakult_Swallows,2024-07-15 18:00:00,2024,Chunichi Dragons,Tokyo Yakult Swallows,1.0,4.0,Final,神 宮
20240715-Orix_Buffaloes-Saitama_Seibu_Lions,2024-07-15 18:00:00,2024,Orix Buffaloes,Saitama Seibu Lions,0.0,3.0,Final,ベルーナドーム
20240715-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2024-07-15 18:00:00,2024,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,16.0,3.0,Final,エスコンＦ
20240716-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2024-07-16 17:45:00,2024,Hiroshima Toyo Carp,Yokohama DeNA BayStars,,,Postponed,横 浜
20240716-Chiba_Lotte_Marines-Fukuoka_SoftBank_Hawks,2024-07-16 18:00:00,2024,Chiba Lotte Marines,Fukuoka SoftBank Hawks,1.0,4.0,Final,みずほPayPay
20240716-Chunichi_Dragons-Tokyo_Yakult_Swallows,2024-07-16 18:00:00,2024,Chunichi Dragons,Tokyo Yakult Swallows,3.0,4.0,Final,神 宮
20240716-Hanshin_Tigers-Yomiuri_Giants,2024-07-16 18:00:00,2024,Hanshin Tigers,Yomiuri Giants,1.0,2.0,Final,東京ドーム
20240716-Orix_Buffaloes-Saitama_Seibu_Lions,2024-07-16 18:00:00,2024,Orix Buffaloes,Saitama Seibu Lions,2.0,1.0,Final,ベルーナドーム
20240716-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2024-07-16 18:00:00,2024,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,4.0,5.0,Final,エスコンＦ
20240717-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2024-07-17 17:45:00,2024,Hiroshima Toyo Carp,Yokohama DeNA BayStars,3.0,0.0,Final,横 浜
20240717-Chiba_Lotte_Marines-Fukuoka_SoftBank_Hawks,2024-07-17 18:00:00,2024,Chiba Lotte Marines,Fukuoka SoftBank Hawks,4.0,6.0,Final,みずほPayPay
20240717-Hanshin_Tigers-Yomiuri_Giants,2024-07-17 18:00:00,2024,Hanshin Tigers,Yomiuri Giants,3.0,4.0,Final,東京ドーム
20240717-Orix_Buffaloes-Saitama_Seibu_Lions,2024-07-17 18:00:00,2024,Orix Buffaloes,Saitama Seibu Lions,0.0,6.0,Final,ベルーナドーム
20240717-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2024-07-17 18:00:00,2024,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,2.0,6.0,Final,エスコンＦ
20240719-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2024-07-19 18:00:00,2024,Fukuoka SoftBank Hawks,Saitama Seibu Lions,4.0,0.0,Final,ベルーナドーム
20240719-Hiroshima_Toyo_Carp-Hanshin_Tigers,2024-07-19 18:00:00,2024,Hiroshima Toyo Carp,Hanshin Tigers,1.0,0.0,Final,甲子園
20240719-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2024-07-19 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,2.0,1.0,Final,ZOZOマリン
20240719-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2024-07-19 18:00:00,2024,Tohoku Rakuten Golden Eagles,Orix Buffaloes,3.0,2.0,Final,ほっと神戸
20240719-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2024-07-19 18:00:00,2024,Yokohama DeNA BayStars,Tokyo Yakult Swallows,8.0,7.0,Final,神 宮
20240719-Yomiuri_Giants-Chunichi_Dragons,2024-07-19 18:00:00,2024,Yomiuri Giants,Chunichi Dragons,0.0,1.0,Final,バンテリンドーム
20240720-Yomiuri_Giants-Chunichi_Dragons,2024-07-20 14:00:00,2024,Yomiuri Giants,Chunichi Dragons,4.0,3.0,Final,バンテリンドーム
20240720-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2024-07-20 18:00:00,2024,Fukuoka SoftBank Hawks,Saitama Seibu Lions,3.0,5.0,Final,ベルーナドーム
20240720-Hiroshima_Toyo_Carp-Hanshin_Tigers,2024-07-20 18:00:00,2024,Hiroshima Toyo Carp,Hanshin Tigers,1.0,0.0,Final,甲子園
20240720-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2024-07-20 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,10.0,2.0,Final,ZOZOマリン
20240720-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2024-07-20 18:00:00,2024,Tohoku Rakuten Golden Eagles,Orix Buffaloes,3.0,2.0,Final,ほっと神戸
20240720-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2024-07-20 18:00:00,2024,Yokohama DeNA BayStars,Tokyo Yakult Swallows,4.0,6.0,Final,神 宮
20240721-Yomiuri_Giants-Chunichi_Dragons,2024-07-21 13:30:00,2024,Yomiuri Giants,Chunichi Dragons,4.0,1.0,Final,バンテリンドーム
20240721-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2024-07-21 16:00:00,2024,Tohoku Rakuten Golden Eagles,Orix Buffaloes,12.0,5.0,Final,ほっと神戸
20240721-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2024-07-21 17:00:00,2024,Fukuoka SoftBank Hawks,Saitama Seibu Lions,1.0,0.0,Final,ベルーナドーム
20240721-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2024-07-21 17:00:00,2024,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,10.0,6.0,Final,ZOZOマリン
20240721-Hiroshima_Toyo_Carp-Hanshin_Tigers,2024-07-21 18:00:00,2024,Hiroshima Toyo Carp,Hanshin Tigers,3.0,12.0,Final,甲子園
20240721-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2024-07-21 18:00:00,2024,Yokohama DeNA BayStars,Tokyo Yakult Swallows,7.0,8.0,Final,神 宮
20240723-セ・リーグ-パ・リーグ,2024-07-23 18:30:00,2024,セ・リーグ,パ・リーグ,11.0,6.0,Final,エスコンＦ
20240724-パ・リーグ-セ・リーグ,2024-07-24 18:30:00,2024,パ・リーグ,セ・リーグ,16.0,10.0,Final,神 宮
20240726-Chiba_Lotte_Marines-Tohoku_Rakuten_Golden_Eagles,2024-07-26 18:00:00,2024,Chiba Lotte Marines,Tohoku Rakuten Golden Eagles,6.0,1.0,Final,楽天モバイル
20240726-Chunichi_Dragons-Hanshin_Tigers,2024-07-26 18:00:00,2024,Chunichi Dragons,Hanshin Tigers,1.0,5.0,Final,甲子園
20240726-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2024-07-26 18:00:00,2024,Hiroshima Toyo Carp,Tokyo Yakult Swallows,9.0,6.0,Final,神 宮
20240726-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2024-07-26 18:00:00,2024,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,1.0,1.0,Final,エスコンＦ
20240726-Yomiuri_Giants-Yokohama_DeNA_BayStars,2024-07-26 18:00:00,2024,Yomiuri Giants,Yokohama DeNA BayStars,5.0,2.0,Final,横 浜
20240726-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2024-07-26 18:30:00,2024,Orix Buffaloes,Fukuoka SoftBank Hawks,1.0,5.0,Final,みずほPayPay
20240727-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2024-07-27 14:00:00,2024,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,3.0,1.0,Final,エスコンＦ
20240727-Chiba_Lotte_Marines-Tohoku_Rakuten_Golden_Eagles,2024-07-27 18:00:00,2024,Chiba Lotte Marines,Tohoku Rakuten Golden Eagles,5.0,3.0,Final,楽天モバイル
20240727-Chunichi_Dragons-Hanshin_Tigers,2024-07-27 18:00:00,2024,Chunichi Dragons,Hanshin Tigers,3.0,7.0,Final,甲子園
20240727-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2024-07-27 18:00:00,2024,Hiroshima Toyo Carp,Tokyo Yakult Swallows,0.0,3.0,Final,神 宮
20240727-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2024-07-27 18:00:00,2024,Orix Buffaloes,Fukuoka SoftBank Hawks,0.0,3.0,Final,みずほPayPay
20240727-Yomiuri_Giants-Yokohama_DeNA_BayStars,2024-07-27 18:00:00,2024,Yomiuri Giants,Yokohama DeNA BayStars,2.0,1.0,Final,横 浜
20240728-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2024-07-28 13:00:00,2024,Orix Buffaloes,Fukuoka SoftBank Hawks,1.0,4.0,Final,みずほPayPay
20240728-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2024-07-28 13:00:00,2024,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,0.0,9.0,Final,エスコンＦ
20240728-Chiba_Lotte_Marines-Tohoku_Rakuten_Golden_Eagles,2024-07-28 16:00:00,2024,Chiba Lotte Marines,Tohoku Rakuten Golden Eagles,7.0,8.0,Final,楽天モバイル
20240728-Chunichi_Dragons-Hanshin_Tigers,2024-07-28 18:00:00,2024,Chunichi Dragons,Hanshin Tigers,3.0,4.0,Final,甲子園
20240728-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2024-07-28 18:00:00,2024,Hiroshima Toyo Carp,Tokyo Yakult Swallows,4.0,5.0,Final,神 宮
20240728-Yomiuri_Giants-Yokohama_DeNA_BayStars,2024-07-28 18:00:00,2024,Yomiuri Giants,Yokohama DeNA BayStars,6.0,0.0,Final,横 浜
20240730-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2024-07-30 18:00:00,2024,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,10.0,1.0,Final,楽天モバイル
20240730-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2024-07-30 18:00:00,2024,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,3.0,3.0,Final,エスコンＦ
20240730-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2024-07-30 18:00:00,2024,Saitama Seibu Lions,Chiba Lotte Marines,6.0,7.0,Final,ZOZOマリン
20240730-Tokyo_Yakult_Swallows-Chunichi_Dragons,2024-07-30 18:00:00,2024,Tokyo Yakult Swallows,Chunichi Dragons,0.0,6.0,Final,バンテリンドーム
20240730-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2024-07-30 18:00:00,2024,Yokohama DeNA BayStars,Hiroshima Toyo Carp,3.0,6.0,Final,マツダスタジアム
20240730-Yomiuri_Giants-Hanshin_Tigers,2024-07-30 18:00:00,2024,Yomiuri Giants,Hanshin Tigers,1.0,5.0,Final,甲子園
20240731-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2024-07-31 18:00:00,2024,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,2.0,3.0,Final,楽天モバイル
20240731-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2024-07-31 18:00:00,2024,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,2.0,9.0,Final,エスコンＦ
20240731-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2024-07-31 18:00:00,2024,Saitama Seibu Lions,Chiba Lotte Marines,2.0,6.0,Final,ZOZOマリン
20240731-Tokyo_Yakult_Swallows-Chunichi_Dragons,2024-07-31 18:00:00,2024,Tokyo Yakult Swallows,Chunichi Dragons,0.0,1.0,Final,バンテリンドーム
20240731-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2024-07-31 18:00:00,2024,Yokohama DeNA BayStars,Hiroshima Toyo Carp,1.0,2.0,Final,マツダスタジアム
20240731-Yomiuri_Giants-Hanshin_Tigers,2024-07-31 18:00:00,2024,Yomiuri Giants,Hanshin Tigers,6.0,9.0,Final,甲子園
20240801-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2024-08-01 14:00:00,2024,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,6.0,7.0,Final,エスコンＦ
20240801-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2024-08-01 18:00:00,2024,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,7.0,0.0,Final,東京ドーム
20240801-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2024-08-01 18:00:00,2024,Saitama Seibu Lions,Chiba Lotte Marines,1.0,4.0,Final,ZOZOマリン
20240801-Tokyo_Yakult_Swallows-Chunichi_Dragons,2024-08-01 18:00:00,2024,Tokyo Yakult Swallows,Chunichi Dragons,2.0,3.0,Final,バンテリンドーム
20240801-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2024-08-01 18:00:00,2024,Yokohama DeNA BayStars,Hiroshima Toyo Carp,1.0,2.0,Final,マツダスタジアム
20240801-Yomiuri_Giants-Hanshin_Tigers,2024-08-01 18:00:00,2024,Yomiuri Giants,Hanshin Tigers,2.0,9.0,Final,甲子園
20240802-Chiba_Lotte_Marines-Orix_Buffaloes,2024-08-02 18:00:00,2024,Chiba Lotte Marines,Orix Buffaloes,3.0,2.0,Final,京セラD大阪
20240802-Chunichi_Dragons-Hiroshima_Toyo_Carp,2024-08-02 18:00:00,2024,Chunichi Dragons,Hiroshima Toyo Carp,0.0,1.0,Final,マツダスタジアム
20240802-Hanshin_Tigers-Yokohama_DeNA_BayStars,2024-08-02 18:00:00,2024,Hanshin Tigers,Yokohama DeNA BayStars,4.0,2.0,Final,横 浜
20240802-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2024-08-02 18:00:00,2024,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,3.0,2.0,Final,ベルーナドーム
20240802-Tokyo_Yakult_Swallows-Yomiuri_Giants,2024-08-02 18:00:00,2024,Tokyo Yakult Swallows,Yomiuri Giants,4.0,2.0,Final,東京ドーム
20240802-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2024-08-02 18:30:00,2024,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,4.0,6.0,Final,みずほPayPay
20240803-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2024-08-03 14:00:00,2024,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,8.0,7.0,Final,みずほPayPay
20240803-Chiba_Lotte_Marines-Orix_Buffaloes,2024-08-03 15:00:00,2024,Chiba Lotte Marines,Orix Buffaloes,1.0,5.0,Final,京セラD大阪
20240803-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2024-08-03 17:00:00,2024,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,0.0,7.0,Final,ベルーナドーム
20240803-Chunichi_Dragons-Hiroshima_Toyo_Carp,2024-08-03 18:00:00,2024,Chunichi Dragons,Hiroshima Toyo Carp,1.0,4.0,Final,マツダスタジアム
20240803-Hanshin_Tigers-Yokohama_DeNA_BayStars,2024-08-03 18:00:00,2024,Hanshin Tigers,Yokohama DeNA BayStars,4.0,10.0,Final,横 浜
20240803-Tokyo_Yakult_Swallows-Yomiuri_Giants,2024-08-03 18:00:00,2024,Tokyo Yakult Swallows,Yomiuri Giants,4.0,8.0,Final,東京ドーム
20240804-Chiba_Lotte_Marines-Orix_Buffaloes,2024-08-04 13:00:00,2024,Chiba Lotte Marines,Orix Buffaloes,3.0,0.0,Final,京セラD大阪
20240804-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2024-08-04 13:00:00,2024,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,2.0,3.0,Final,みずほPayPay
20240804-Tokyo_Yakult_Swallows-Yomiuri_Giants,2024-08-04 14:00:00,2024,Tokyo Yakult Swallows,Yomiuri Giants,1.0,4.0,Final,東京ドーム
20240804-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2024-08-04 17:00:00,2024,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,10.0,5.0,Final,ベルーナドーム
20240804-Chunichi_Dragons-Hiroshima_Toyo_Carp,2024-08-04 18:00:00,2024,Chunichi Dragons,Hiroshima Toyo Carp,4.0,6.0,Final,マツダスタジアム
20240804-Hanshin_Tigers-Yokohama_DeNA_BayStars,2024-08-04 18:00:00,2024,Hanshin Tigers,Yokohama DeNA BayStars,4.0,0.0,Final,横 浜
20240806-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2024-08-06 18:00:00,2024,Fukuoka SoftBank Hawks,Chiba Lotte Marines,6.0,4.0,Final,ZOZOマリン
20240806-Hanshin_Tigers-Tokyo_Yakult_Swallows,2024-08-06 18:00:00,2024,Hanshin Tigers,Tokyo Yakult Swallows,4.0,5.0,Final,神 宮
20240806-Hiroshima_Toyo_Carp-Yomiuri_Giants,2024-08-06 18:00:00,2024,Hiroshima Toyo Carp,Yomiuri Giants,5.0,0.0,Final,東京ドーム
20240806-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2024-08-06 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,5.0,1.0,Final,楽天モバイル
20240806-Saitama_Seibu_Lions-Orix_Buffaloes,2024-08-06 18:00:00,2024,Saitama Seibu Lions,Orix Buffaloes,2.0,6.0,Final,京セラD大阪
20240806-Yokohama_DeNA_BayStars-Chunichi_Dragons,2024-08-06 18:00:00,2024,Yokohama DeNA BayStars,Chunichi Dragons,2.0,6.0,Final,岐 阜
20240807-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2024-08-07 18:00:00,2024,Fukuoka SoftBank Hawks,Chiba Lotte Marines,2.0,6.0,Final,ZOZOマリン
20240807-Hanshin_Tigers-Tokyo_Yakult_Swallows,2024-08-07 18:00:00,2024,Hanshin Tigers,Tokyo Yakult Swallows,0.0,4.0,Final,神 宮
20240807-Hiroshima_Toyo_Carp-Yomiuri_Giants,2024-08-07 18:00:00,2024,Hiroshima Toyo Carp,Yomiuri Giants,3.0,3.0,Final,東京ドーム
20240807-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2024-08-07 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,2.0,0.0,Final,楽天モバイル
20240807-Saitama_Seibu_Lions-Orix_Buffaloes,2024-08-07 18:00:00,2024,Saitama Seibu Lions,Orix Buffaloes,2.0,3.0,Final,京セラD大阪
20240807-Yokohama_DeNA_BayStars-Chunichi_Dragons,2024-08-07 18:00:00,2024,Yokohama DeNA BayStars,Chunichi Dragons,0.0,0.0,Final,バンテリンドーム
20240808-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2024-08-08 18:00:00,2024,Fukuoka SoftBank Hawks,Chiba Lotte Marines,6.0,3.0,Final,ZOZOマリン
20240808-Hanshin_Tigers-Tokyo_Yakult_Swallows,2024-08-08 18:00:00,2024,Hanshin Tigers,Tokyo Yakult Swallows,6.0,3.0,Final,神 宮
20240808-Hiroshima_Toyo_Carp-Yomiuri_Giants,2024-08-08 18:00:00,2024,Hiroshima Toyo Carp,Yomiuri Giants,0.0,5.0,Final,東京ドーム
20240808-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2024-08-08 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,5.0,4.0,Final,楽天モバイル
20240808-Saitama_Seibu_Lions-Orix_Buffaloes,2024-08-08 18:00:00,2024,Saitama Seibu Lions,Orix Buffaloes,0.0,3.0,Final,京セラD大阪
20240808-Yokohama_DeNA_BayStars-Chunichi_Dragons,2024-08-08 18:00:00,2024,Yokohama DeNA BayStars,Chunichi Dragons,4.0,2.0,Final,バンテリンドーム
20240809-Hiroshima_Toyo_Carp-Hanshin_Tigers,2024-08-09 18:00:00,2024,Hiroshima Toyo Carp,Hanshin Tigers,6.0,3.0,Final,京セラD大阪
20240809-Tokyo_Yakult_Swallows-Yokohama_DeNA_BayStars,2024-08-09 18:00:00,2024,Tokyo Yakult Swallows,Yokohama DeNA BayStars,2.0,5.0,Final,横 浜
20240809-Yomiuri_Giants-Chunichi_Dragons,2024-08-09 18:00:00,2024,Yomiuri Giants,Chunichi Dragons,2.0,9.0,Final,バンテリンドーム
20240810-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2024-08-10 14:00:00,2024,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,1.0,5.0,Final,エスコンＦ
20240810-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2024-08-10 14:00:00,2024,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,13.0,6.0,Final,みずほPayPay
20240810-Yomiuri_Giants-Chunichi_Dragons,2024-08-10 14:00:00,2024,Yomiuri Giants,Chunichi Dragons,2.0,0.0,Final,バンテリンドーム
20240810-Hiroshima_Toyo_Carp-Hanshin_Tigers,2024-08-10 18:00:00,2024,Hiroshima Toyo Carp,Hanshin Tigers,5.0,1.0,Final,京セラD大阪
20240810-Orix_Buffaloes-Chiba_Lotte_Marines,2024-08-10 18:00:00,2024,Orix Buffaloes,Chiba Lotte Marines,1.0,3.0,Final,ZOZOマリン
20240810-Tokyo_Yakult_Swallows-Yokohama_DeNA_BayStars,2024-08-10 18:00:00,2024,Tokyo Yakult Swallows,Yokohama DeNA BayStars,4.0,14.0,Final,横 浜
20240811-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2024-08-11 13:00:00,2024,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,7.0,8.0,Final,エスコンＦ
20240811-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2024-08-11 13:00:00,2024,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,2.0,5.0,Final,みずほPayPay
20240811-Yomiuri_Giants-Chunichi_Dragons,2024-08-11 13:30:00,2024,Yomiuri Giants,Chunichi Dragons,3.0,1.0,Final,バンテリンドーム
20240811-Hiroshima_Toyo_Carp-Hanshin_Tigers,2024-08-11 18:00:00,2024,Hiroshima Toyo Carp,Hanshin Tigers,0.0,4.0,Final,京セラD大阪
20240811-Orix_Buffaloes-Chiba_Lotte_Marines,2024-08-11 18:00:00,2024,Orix Buffaloes,Chiba Lotte Marines,1.0,6.0,Final,ZOZOマリン
20240811-Tokyo_Yakult_Swallows-Yokohama_DeNA_BayStars,2024-08-11 18:00:00,2024,Tokyo Yakult Swallows,Yokohama DeNA BayStars,5.0,4.0,Final,横 浜
20240812-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2024-08-12 13:00:00,2024,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,1.0,5.0,Final,エスコンＦ
20240812-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2024-08-12 13:00:00,2024,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,4.0,14.0,Final,みずほPayPay
20240812-Orix_Buffaloes-Chiba_Lotte_Marines,2024-08-12 17:00:00,2024,Orix Buffaloes,Chiba Lotte Marines,4.0,0.0,Final,ZOZOマリン
20240812-Chunichi_Dragons-Tokyo_Yakult_Swallows,2024-08-12 18:00:00,2024,Chunichi Dragons,Tokyo Yakult Swallows,4.0,5.0,Final,神 宮
